day,Actual.Stop.Station,Segment.Direction,Service.Line,Leading.Set.Type,Node.Seq.Order,Actual.Station.Dprt.Time.Band,Occupancy Status,is_weekend,is_peak
13,185,0,6,0,2,69,0,0,1
11,291,1,1,0,10,78,0,0,0
13,185,0,6,0,2,63,0,0,0
12,93,0,17,2,26,36,0,0,1
15,218,1,15,0,12,36,0,1,1
12,261,0,6,5,6,36,0,0,1
16,194,0,21,0,5,95,0,0,0
12,140,1,24,1,1,47,0,0,0
14,216,0,21,0,15,44,0,1,0
10,174,0,1,4,16,39,0,0,1
10,261,1,10,8,5,68,0,0,1
12,16,0,19,8,16,85,0,0,0
11,105,0,7,1,13,45,0,0,0
14,238,0,26,9,8,69,0,1,1
14,261,1,6,0,2,37,0,1,1
11,31,1,25,2,2,95,0,0,0
10,285,0,18,0,9,75,0,0,1
12,291,0,13,8,3,33,0,0,1
13,58,1,6,0,4,80,0,0,0
15,103,0,1,0,2,42,0,1,0
11,303,1,2,0,10,42,0,0,0
10,112,0,13,2,6,74,0,0,1
10,301,0,21,0,3,71,0,0,1
10,301,0,6,4,5,46,0,0,0
15,70,1,13,8,1,58,0,1,0
14,258,0,19,0,16,53,0,1,0
12,103,1,1,1,14,40,0,0,0
13,277,1,21,0,8,35,0,0,1
15,153,0,1,0,20,51,0,1,0
13,160,0,2,4,6,43,0,0,0
14,245,1,24,0,20,2,0,1,0
10,295,0,17,9,10,74,0,0,1
14,84,0,18,0,11,37,0,1,1
16,89,0,19,0,14,86,0,0,0
15,102,0,24,0,8,52,0,1,0
10,3,1,13,8,2,32,0,0,1
10,278,0,26,9,10,86,0,0,0
11,47,0,2,5,9,41,0,0,0
13,28,1,26,0,8,63,0,0,0
13,261,1,19,0,19,51,0,0,0
15,7,0,21,0,21,35,0,1,1
13,54,0,19,0,1,40,0,0,0
15,78,0,2,0,7,81,0,1,0
15,26,0,2,0,17,38,0,1,1
14,301,0,6,0,5,60,0,1,0
13,53,0,7,1,20,58,0,0,0
13,55,1,19,0,11,39,0,0,1
11,85,0,10,8,5,36,0,0,1
13,120,0,13,8,12,79,0,0,0
10,261,1,10,8,5,30,0,0,1
13,122,0,1,0,5,32,0,0,1
15,121,0,1,0,16,85,0,1,0
11,218,1,13,8,13,27,0,0,0
12,129,1,10,8,3,64,0,0,1
16,58,1,6,7,4,86,0,0,0
12,54,0,6,0,1,60,0,0,0
10,303,0,2,0,2,4,0,0,0
13,8,0,24,0,7,26,0,0,0
12,257,0,13,8,10,43,0,0,0
11,102,1,26,4,9,65,0,0,1
12,198,1,22,7,2,72,0,0,1
13,89,1,19,0,7,74,0,0,1
15,52,1,2,0,4,66,0,1,1
16,54,1,6,0,7,18,0,0,0
10,10,1,17,2,10,76,0,0,0
16,248,0,13,8,3,53,0,0,0
13,144,0,22,7,2,85,0,0,0
12,99,1,21,0,8,75,0,0,1
15,124,0,13,8,6,34,0,1,1
13,227,1,3,7,6,22,0,0,0
16,153,1,24,0,1,95,0,0,0
16,144,1,2,4,3,27,0,0,0
11,102,0,26,0,4,68,1,0,1
13,130,0,1,0,10,2,0,0,0
10,283,0,26,4,12,70,0,0,1
14,120,1,13,8,11,26,0,1,0
14,178,0,13,8,8,69,0,1,1
14,2,1,13,2,6,18,0,1,0
12,291,1,13,2,18,34,1,0,1
10,122,1,1,0,11,49,0,0,0
11,248,0,13,8,3,53,0,0,0
12,54,0,17,2,1,75,0,0,1
12,84,1,18,0,2,24,0,0,0
16,54,0,17,2,1,87,0,0,0
13,301,1,6,0,3,79,0,0,0
15,261,1,21,0,19,68,0,1,1
13,146,0,21,0,12,94,0,0,0
9,164,0,1,0,3,1,0,0,0
15,107,0,17,9,24,43,0,1,0
11,54,1,6,4,7,71,1,0,1
12,205,1,7,4,20,46,0,0,0
10,98,0,24,0,3,21,0,0,0
12,157,0,19,0,13,43,0,0,0
12,24,1,1,0,5,80,0,0,0
16,251,0,11,3,7,14,0,0,0
15,301,0,19,0,3,58,0,1,0
11,243,1,15,4,9,34,1,0,1
11,89,0,19,0,14,79,0,0,0
11,218,1,18,0,11,66,0,0,1
12,138,1,26,9,11,66,0,0,1
14,144,0,26,0,4,84,0,1,0
16,220,0,1,0,15,36,0,0,1
10,89,1,17,9,12,79,0,0,0
14,178,0,13,8,9,43,0,1,0
10,91,1,24,0,9,39,0,0,1
11,120,1,13,2,15,36,0,0,1
11,243,1,15,0,9,39,0,0,1
12,54,1,6,0,7,26,0,0,0
10,17,0,26,9,25,35,0,0,1
10,286,1,26,0,13,65,0,0,1
14,149,0,24,5,16,70,0,1,1
11,261,0,6,0,6,0,0,0,0
13,133,0,13,8,6,48,0,0,0
15,128,0,21,0,13,54,0,1,0
16,272,0,21,0,19,28,0,0,1
10,54,1,6,0,1,36,1,0,1
10,140,1,24,0,1,42,0,0,0
16,227,0,3,7,2,61,0,0,0
13,245,1,26,0,20,3,0,0,0
12,12,0,2,5,15,53,0,0,0
16,276,1,17,9,14,72,0,0,1
15,291,1,13,8,12,74,0,1,1
12,90,0,2,0,3,0,0,0,0
10,209,1,13,8,2,58,0,0,0
9,184,0,26,0,20,6,0,0,0
10,47,0,2,5,9,80,0,0,0
10,263,0,17,2,6,69,0,0,1
11,258,1,19,0,3,22,0,0,0
15,90,0,2,0,3,0,0,1,0
16,278,1,26,9,15,15,0,0,0
10,286,0,26,0,11,79,0,0,0
16,220,1,1,1,1,41,0,0,0
16,140,1,24,0,1,88,0,0,0
16,64,0,13,8,13,26,0,0,0
16,49,1,13,8,3,65,0,0,1
10,108,0,7,1,11,47,0,0,0
11,282,0,26,9,19,73,0,0,1
16,280,0,13,8,12,76,0,0,0
13,245,0,15,0,12,45,0,0,0
13,54,1,13,8,24,29,0,0,1
10,44,1,7,4,1,28,0,0,1
15,291,0,13,2,3,42,0,1,0
13,156,1,19,0,9,79,0,0,0
16,181,0,26,0,11,48,0,0,0
16,291,0,1,0,6,31,0,0,1
15,54,1,10,8,6,50,0,1,0
13,292,1,13,2,6,76,0,0,0
12,240,0,21,0,8,30,0,0,1
16,217,1,26,0,9,23,0,0,0
16,225,0,13,8,5,58,0,0,0
12,54,0,26,9,1,93,0,0,0
15,24,1,1,0,5,38,0,1,1
10,218,0,13,2,2,89,0,0,0
13,144,0,26,0,5,32,0,0,1
15,120,1,13,2,28,4,0,1,0
12,303,1,2,4,10,58,0,0,0
12,205,1,26,0,14,82,0,0,0
13,132,1,13,8,6,76,0,0,0
16,156,0,19,0,12,59,0,0,0
12,149,1,7,4,8,54,0,0,0
10,195,1,14,8,8,23,0,0,0
13,54,1,6,5,1,64,0,0,1
12,266,0,13,2,11,76,0,0,0
15,174,0,24,0,21,90,0,1,0
10,261,0,10,8,2,58,0,0,0
13,240,1,21,0,17,54,0,0,0
10,266,1,13,2,2,24,0,0,0
10,78,0,2,0,7,21,0,0,0
16,281,1,21,0,19,46,0,0,0
13,206,1,19,0,4,28,0,0,1
16,32,0,10,8,6,77,0,0,0
12,129,1,10,2,3,71,0,0,1
12,272,1,21,0,2,35,0,0,1
14,21,0,20,3,5,70,0,1,1
14,239,1,6,0,5,38,0,1,1
12,193,1,18,0,8,51,0,0,0
16,240,0,21,0,8,39,0,0,1
14,206,1,19,0,4,33,0,1,1
11,274,0,11,3,4,71,0,0,1
13,144,0,26,0,4,63,0,0,0
15,99,0,21,0,14,84,0,1,0
14,149,0,24,0,16,45,0,1,0
13,194,1,21,0,20,41,0,0,0
10,215,1,2,0,4,73,0,0,1
15,153,0,1,0,20,57,0,1,0
15,246,1,15,0,6,83,0,1,0
13,295,0,17,2,10,66,0,0,1
13,279,1,7,7,9,58,0,0,0
11,203,1,26,0,7,67,0,0,1
12,59,0,26,0,16,72,0,0,1
13,53,0,24,5,17,76,0,0,0
14,132,0,13,8,14,58,0,1,0
10,188,0,1,5,12,90,0,0,0
15,151,1,13,8,4,61,0,1,0
13,185,1,6,0,6,86,0,0,0
11,235,0,26,0,8,19,0,0,0
16,261,0,10,8,2,49,0,0,0
13,291,0,13,8,4,46,0,0,0
13,242,0,2,5,4,64,0,0,1
10,301,1,19,0,18,24,0,0,0
11,55,1,19,0,11,72,0,0,1
12,103,0,1,0,2,55,0,0,0
11,93,0,17,9,12,53,0,0,0
16,90,0,2,0,3,76,1,0,0
16,206,0,19,0,17,48,0,0,0
13,103,1,1,0,14,45,0,0,0
12,201,1,1,7,12,81,0,0,0
12,144,1,2,0,3,94,0,0,0
12,89,1,19,8,7,80,0,0,0
16,218,1,26,0,15,68,0,0,1
11,272,1,21,0,2,62,0,0,0
16,203,0,26,0,10,73,0,0,1
15,103,0,1,0,2,29,0,1,1
10,117,0,15,0,8,33,0,0,1
13,91,1,7,4,12,42,0,0,0
14,105,1,24,0,14,26,0,1,0
16,161,1,10,8,4,36,0,0,1
12,261,0,10,8,2,69,0,0,1
14,161,1,10,8,4,49,0,1,0
16,178,1,13,8,11,54,0,0,0
16,193,0,18,0,5,47,0,0,0
11,156,0,19,0,12,42,0,0,0
12,155,1,24,5,6,88,0,0,0
13,130,1,1,5,6,45,0,0,0
13,129,0,10,8,4,77,0,0,0
11,226,0,26,8,10,53,0,0,0
14,6,0,15,5,9,25,0,1,0
10,125,1,26,9,1,62,0,0,0
15,291,1,13,8,16,68,0,1,1
12,203,1,26,0,11,88,0,0,0
13,119,1,2,0,18,90,0,0,0
12,89,0,19,0,14,61,0,0,0
15,206,0,19,0,15,87,0,1,0
16,85,1,10,8,2,53,0,0,0
12,159,0,7,7,3,65,0,0,1
11,283,1,26,0,13,45,0,0,0
14,140,0,2,0,15,7,0,1,0
14,45,0,2,0,10,75,0,1,1
16,89,0,18,0,12,24,0,0,0
13,148,1,26,9,1,12,0,0,0
10,153,1,1,0,1,20,0,0,0
13,46,1,24,0,8,70,0,0,1
12,54,1,13,8,13,68,0,0,1
10,291,0,13,2,3,62,0,0,0
13,117,1,15,0,1,49,0,0,0
15,66,0,13,2,24,89,0,1,0
10,146,1,21,4,9,72,0,0,1
12,164,1,1,0,17,59,0,0,0
12,261,0,6,5,6,35,0,0,1
11,85,0,10,8,5,73,0,0,1
14,58,0,6,0,4,50,0,1,0
11,198,0,22,7,1,89,0,0,0
11,118,0,21,0,16,26,0,0,0
15,97,0,26,9,4,4,0,1,0
16,93,1,17,9,4,73,0,0,1
10,216,0,21,0,12,63,0,0,0
13,185,0,6,0,2,83,0,0,0
16,6,1,15,4,5,81,0,0,0
16,301,1,19,4,18,36,1,0,1
10,149,1,24,5,5,83,0,0,0
11,261,1,10,2,5,34,0,0,1
10,202,1,1,0,10,65,0,0,1
11,32,1,10,8,1,95,0,0,0
15,90,1,2,0,25,28,0,1,1
10,47,0,2,0,9,37,0,0,1
10,42,0,2,5,23,63,0,0,0
10,133,1,13,8,11,47,0,0,0
14,58,0,6,0,4,68,0,1,1
15,192,1,19,0,10,91,0,1,0
13,194,1,21,8,1,83,0,0,0
12,198,1,22,7,2,79,0,0,0
14,100,1,17,2,7,48,0,1,0
15,245,1,15,0,2,52,0,1,0
13,247,0,13,8,14,28,0,0,1
13,26,0,2,5,3,94,0,0,0
10,81,0,1,0,17,91,0,0,0
14,54,1,6,5,7,36,0,1,1
12,158,0,11,3,14,73,0,0,1
11,171,0,19,0,4,59,0,0,0
12,71,0,15,0,10,25,0,0,0
16,246,0,15,0,8,88,0,0,0
16,103,1,1,5,14,54,0,0,0
12,54,1,13,2,18,27,0,0,0
12,72,0,25,2,4,18,0,0,0
11,181,0,26,2,19,50,0,0,0
11,103,1,1,5,14,75,0,0,1
16,206,0,19,0,17,53,0,0,0
14,6,1,15,5,5,74,0,1,1
15,264,0,21,0,16,32,0,1,1
11,144,1,26,8,20,48,0,0,0
13,242,0,2,5,4,37,0,0,1
13,4,1,13,8,7,64,0,0,1
15,99,0,16,0,14,49,0,1,0
10,110,1,26,9,12,75,0,0,1
15,239,1,6,0,5,84,0,1,0
14,113,0,11,3,6,52,0,1,0
13,98,0,24,5,18,76,0,0,0
16,84,1,18,0,2,93,0,0,0
14,162,1,20,3,5,62,0,1,0
13,160,0,2,5,6,41,0,0,0
12,103,1,1,0,14,27,0,0,0
13,304,1,24,0,10,55,0,0,0
13,120,1,13,8,1,30,0,0,1
12,54,0,21,0,1,52,0,0,0
16,275,0,11,6,3,79,0,0,0
12,103,1,1,0,18,27,1,0,0
16,28,0,26,8,16,75,0,0,1
12,100,1,17,2,1,27,0,0,0
12,207,1,26,8,1,20,0,0,0
11,102,0,24,0,8,53,0,0,0
10,239,1,6,5,5,33,0,0,1
12,12,1,2,5,11,25,0,0,0
13,58,0,6,0,4,25,0,0,0
13,55,0,21,0,10,82,0,0,0
12,44,0,7,1,23,36,0,0,1
10,194,1,17,2,17,30,1,0,1
10,243,1,15,0,9,44,0,0,0
16,262,1,14,2,6,73,0,0,1
12,107,0,17,2,34,54,0,0,0
13,274,1,11,3,12,56,0,0,0
13,218,1,15,1,1,68,0,0,1
14,271,1,21,0,7,60,0,1,0
13,174,0,24,0,15,77,0,0,0
16,89,0,18,0,12,64,0,0,1
16,255,0,13,8,4,66,0,0,1
13,190,1,17,2,19,29,0,0,1
12,54,0,21,2,1,58,0,0,0
15,185,0,6,0,2,18,0,1,0
14,175,1,13,8,4,34,0,1,1
12,239,0,6,7,3,32,0,0,1
15,301,0,6,0,5,80,0,1,0
12,185,1,6,0,6,45,0,0,0
16,54,0,21,8,1,76,0,0,0
16,112,1,13,8,9,30,0,0,1
11,271,0,21,0,18,65,0,0,1
12,54,1,13,8,19,47,0,0,0
13,37,1,26,9,7,23,0,0,0
12,182,1,21,0,2,70,0,0,1
13,285,0,18,0,9,61,0,0,0
14,128,1,21,0,12,43,0,1,0
10,255,0,13,8,4,74,1,0,1
11,119,0,2,4,8,26,0,0,0
13,247,1,13,8,7,44,0,0,0
12,122,1,1,0,9,40,0,0,0
10,201,0,1,5,8,22,0,0,0
14,280,1,13,2,9,40,0,1,0
12,154,1,15,4,11,34,2,0,1
10,53,0,7,7,17,31,0,0,1
13,234,1,2,5,8,90,0,0,0
11,245,1,15,5,2,21,0,0,0
14,156,0,19,0,10,46,0,1,0
13,294,0,13,2,7,91,0,0,0
13,181,0,26,0,19,46,0,0,0
10,201,0,1,0,14,26,0,0,0
11,130,1,1,0,6,30,0,0,1
10,235,0,26,0,7,70,1,0,1
10,218,1,18,0,11,73,0,0,1
16,235,0,26,0,10,91,0,0,0
13,11,0,13,8,7,51,0,0,0
10,291,1,1,1,10,75,0,0,1
12,274,0,11,6,4,1,0,0,0
16,89,0,19,0,14,39,0,0,1
15,248,1,13,8,18,61,0,1,0
11,98,1,24,0,3,22,0,0,0
13,54,0,6,0,1,32,2,0,1
10,247,0,13,8,10,29,0,0,1
16,188,0,1,0,12,78,0,0,0
10,177,1,17,2,12,57,0,0,0
14,154,1,15,0,11,85,0,1,0
13,53,1,7,7,7,57,0,0,0
10,281,1,21,0,19,86,0,0,0
16,209,1,13,8,7,63,0,0,0
13,261,0,19,0,2,50,0,0,0
10,118,0,17,2,6,64,0,0,1
11,181,1,26,2,6,52,0,0,0
13,46,1,7,1,11,64,0,0,1
16,198,1,22,7,2,93,0,0,0
11,235,0,7,4,5,64,0,0,1
10,277,0,21,8,17,45,0,0,0
13,293,0,19,0,7,0,0,0,0
15,280,1,13,8,1,52,0,1,0
14,107,1,17,9,1,93,0,1,0
11,122,1,1,0,15,53,0,0,0
13,265,1,1,5,9,74,0,0,1
12,74,0,1,0,4,85,0,0,0
12,146,1,21,8,9,61,0,0,0
10,199,0,13,2,3,46,0,0,0
16,91,1,24,0,9,73,0,0,1
15,240,1,21,0,13,94,0,1,0
10,291,1,13,8,16,24,0,0,0
15,54,1,6,0,1,84,0,1,0
13,24,1,1,0,5,58,0,0,0
13,16,1,19,0,5,88,0,0,0
16,136,0,2,5,12,49,0,0,0
16,151,1,13,8,13,32,0,0,1
14,55,1,19,0,11,64,0,1,1
16,54,1,10,8,6,66,0,0,1
10,210,1,15,0,8,68,0,0,1
10,218,0,13,8,2,88,0,0,0
15,54,1,6,0,1,72,0,1,1
16,216,1,21,0,10,87,0,0,0
13,240,1,21,0,13,67,0,0,1
14,71,1,15,0,4,82,0,1,0
10,102,0,24,1,8,77,0,0,0
15,68,1,17,9,19,45,0,1,0
12,131,1,26,2,3,41,0,0,0
12,6,1,24,0,18,24,0,0,0
16,193,1,18,0,8,20,0,0,0
12,218,0,13,8,2,54,0,0,0
15,207,0,26,0,4,26,0,1,0
16,192,0,19,0,11,69,1,0,1
14,252,0,17,2,12,44,0,1,0
10,128,1,21,0,8,28,1,0,1
11,97,0,26,2,11,35,0,0,1
11,98,1,1,0,5,54,0,0,0
11,190,0,17,2,3,75,0,0,1
12,205,0,7,4,7,68,0,0,1
11,129,1,10,8,3,29,0,0,1
10,251,0,11,3,7,14,0,0,0
16,223,1,26,0,7,41,0,0,0
11,58,0,6,0,4,64,0,0,1
14,118,1,17,2,16,28,0,1,1
10,248,0,2,5,5,41,0,0,0
16,41,1,26,8,14,62,0,0,0
11,129,1,10,2,3,67,0,0,1
15,25,0,1,0,9,75,0,1,1
11,261,0,6,0,6,72,0,0,1
11,107,0,17,9,24,91,0,0,0
14,228,0,21,0,11,68,0,1,1
11,54,0,19,0,1,22,0,0,0
16,108,1,26,8,12,94,0,0,0
16,99,0,21,0,14,23,0,0,0
13,260,0,26,2,14,59,0,0,0
12,245,1,26,0,15,31,2,0,1
10,301,1,6,0,3,18,0,0,0
15,6,1,24,0,21,28,0,1,1
11,301,1,6,0,3,35,0,0,1
15,224,0,1,5,13,38,0,1,1
14,54,1,13,8,14,19,0,1,0
13,261,1,6,5,2,1,0,0,0
14,246,1,15,0,6,62,0,1,0
13,51,1,13,8,3,31,0,0,1
14,239,1,6,0,5,39,0,1,1
10,177,1,17,2,12,33,0,0,1
13,216,0,21,4,12,69,0,0,1
16,54,1,6,0,1,79,0,0,0
10,171,1,19,0,17,68,1,0,1
11,153,1,24,0,1,84,0,0,0
16,218,0,26,0,2,70,2,0,1
13,190,0,17,9,3,17,0,0,0
13,187,0,17,2,15,53,0,0,0
16,90,0,2,0,3,71,1,0,1
11,49,0,13,8,14,44,0,0,0
16,118,1,17,2,29,95,0,0,0
15,299,0,17,9,7,65,0,1,1
15,298,1,14,2,3,44,0,1,0
13,245,0,17,9,3,71,0,0,1
13,261,0,6,1,6,40,0,0,0
14,47,0,2,0,9,40,0,1,0
15,89,1,17,2,17,65,0,1,1
15,187,1,17,2,6,40,0,1,0
15,95,0,24,5,5,68,0,1,1
14,304,0,24,0,20,7,0,1,0
12,91,1,24,5,9,66,0,0,1
12,180,1,21,0,3,62,0,0,0
13,118,0,21,0,20,39,0,0,1
12,137,0,26,9,7,29,0,0,1
16,264,1,21,0,5,30,0,0,1
15,261,1,21,0,19,54,0,1,0
16,277,0,21,8,17,44,0,0,0
12,303,0,2,5,16,40,0,0,0
16,184,1,26,0,5,17,0,0,0
15,7,0,21,0,21,85,0,1,0
12,291,0,13,8,3,65,1,0,1
12,28,0,26,9,4,47,0,0,0
11,52,0,2,4,16,29,0,0,1
14,214,0,23,2,5,42,0,1,0
11,190,1,17,2,19,51,0,0,0
15,119,0,2,0,8,53,0,1,0
14,54,1,17,2,20,38,0,1,1
11,32,0,10,8,6,87,0,0,0
14,102,1,26,0,1,41,0,1,0
15,144,1,24,0,15,42,0,1,0
16,124,1,13,8,8,63,0,0,0
10,49,1,13,8,3,61,0,0,0
15,118,0,19,0,11,55,0,1,0
12,243,1,15,0,9,58,0,0,0
15,144,1,22,0,1,48,0,1,0
10,55,1,21,0,8,71,0,0,1
10,299,0,17,9,7,29,0,0,1
10,21,0,11,3,8,80,0,0,0
15,157,0,19,0,4,45,0,1,0
13,122,1,1,0,15,78,0,0,0
16,146,0,21,0,12,37,0,0,1
15,137,1,26,9,21,86,0,1,0
10,258,0,19,4,18,35,0,0,1
13,247,1,13,8,5,63,0,0,0
12,201,1,1,0,2,36,0,0,1
11,247,0,13,8,10,51,0,0,0
12,178,1,13,8,11,88,0,0,0
12,286,1,26,0,16,22,0,0,0
16,220,1,1,0,1,65,0,0,1
12,100,0,17,9,14,60,0,0,0
15,297,1,13,8,2,66,0,1,1
13,248,1,13,8,15,33,2,0,1
11,181,0,26,2,19,60,0,0,0
15,160,0,2,0,6,75,0,1,1
16,106,0,13,8,12,27,0,0,0
14,282,0,26,9,15,0,0,1,0
12,18,1,13,8,11,45,0,0,0
10,261,1,10,8,5,62,0,0,0
12,139,1,2,5,6,73,0,0,1
12,287,1,2,0,5,67,0,0,1
14,220,0,1,0,15,7,0,1,0
10,261,1,10,8,5,67,0,0,1
10,220,0,9,1,4,70,2,0,1
10,69,0,13,8,21,45,0,0,0
11,156,0,19,0,12,45,0,0,0
14,54,1,6,0,1,91,0,1,0
13,203,1,26,0,17,87,0,0,0
16,49,0,13,8,14,67,0,0,1
11,2,1,13,2,6,49,0,0,0
11,264,0,21,0,16,54,0,0,0
13,224,0,1,0,7,32,0,0,1
11,247,1,13,8,7,72,0,0,1
14,247,0,13,8,9,61,0,1,0
11,149,0,2,5,25,1,0,0,0
14,207,1,26,0,1,41,0,1,0
11,241,1,26,0,4,72,0,0,1
11,11,1,13,8,6,34,1,0,1
13,301,1,6,0,3,70,0,0,1
12,225,1,13,8,5,29,0,0,1
13,48,1,17,9,5,92,0,0,0
16,54,0,6,5,7,39,0,0,1
15,201,1,1,0,12,83,0,1,0
12,85,0,10,8,5,22,0,0,0
15,293,1,21,0,14,18,0,1,0
12,99,1,21,8,7,77,0,0,0
10,100,0,17,2,16,76,0,0,0
16,98,0,1,5,13,76,0,0,0
11,157,0,19,0,13,33,0,0,1
11,117,1,15,4,13,64,0,0,1
15,91,1,24,0,12,94,0,1,0
11,89,1,18,8,1,32,0,0,1
12,98,0,1,0,13,65,0,0,1
16,238,1,26,9,13,30,0,0,1
13,178,0,13,8,6,69,0,0,1
11,98,0,24,0,18,79,0,0,0
11,99,0,21,8,14,35,0,0,1
13,169,1,7,4,15,39,0,0,1
16,107,0,11,3,1,31,0,0,1
10,152,1,13,8,4,32,0,0,1
16,102,1,26,0,9,28,0,0,1
16,277,0,21,0,17,55,0,0,0
14,245,0,17,2,2,4,0,1,0
14,140,1,24,0,1,51,0,1,0
16,91,1,7,7,12,48,0,0,0
16,83,0,26,0,17,50,0,0,0
12,91,1,24,5,9,84,0,0,0
16,91,1,24,5,13,89,0,0,0
10,69,0,13,8,21,41,0,0,0
10,156,1,19,0,9,39,0,0,1
13,225,0,13,8,5,48,0,0,0
15,122,1,1,5,16,74,0,1,1
12,6,0,24,0,3,55,0,0,0
16,24,1,1,0,5,31,0,0,1
13,244,0,13,8,9,30,0,0,1
14,31,1,13,2,2,24,0,1,0
10,239,1,6,5,5,49,0,0,0
11,173,1,25,2,3,0,0,0,0
13,239,1,6,4,5,22,0,0,0
10,130,1,1,0,6,60,0,0,0
11,98,0,24,5,18,34,0,0,1
13,54,1,13,8,13,62,0,0,0
11,41,1,15,0,3,94,0,0,0
15,54,1,13,2,32,26,0,1,0
16,19,1,2,5,7,40,0,0,0
10,99,1,21,0,11,30,0,0,1
11,226,0,26,0,6,70,1,0,1
16,261,1,10,8,5,34,0,0,1
16,241,1,26,2,5,41,0,0,0
16,159,0,7,4,3,37,0,0,1
13,236,1,13,2,4,52,0,0,0
11,303,0,2,0,16,35,0,0,1
12,242,1,2,5,14,81,0,0,0
12,189,0,15,5,4,31,0,0,1
12,24,1,1,0,15,22,0,0,0
14,131,1,26,0,2,42,0,1,0
13,301,0,19,0,3,76,0,0,0
16,245,0,15,0,12,30,0,0,1
11,114,1,11,6,3,94,0,0,0
12,188,1,1,0,4,84,0,0,0
10,122,0,1,0,5,56,0,0,0
14,174,0,1,0,17,47,0,1,0
12,110,0,26,9,16,39,0,0,1
14,185,1,6,5,6,41,0,1,0
14,245,0,15,0,12,94,0,1,0
10,248,1,13,8,19,53,0,0,0
14,197,1,13,8,8,26,0,1,0
12,53,1,24,0,4,61,0,0,0
13,216,0,21,0,15,42,0,0,0
15,21,1,20,3,13,65,0,1,1
16,12,0,2,5,10,30,0,0,1
14,26,1,2,0,9,39,0,1,1
11,248,1,2,4,13,20,0,0,0
10,54,1,6,0,7,86,0,0,0
12,246,1,15,0,6,85,0,0,0
13,194,0,21,8,5,37,0,0,1
13,218,1,24,4,19,64,0,0,1
12,226,0,26,0,6,70,1,0,1
16,269,0,2,5,21,69,0,0,1
14,282,0,26,9,15,47,0,1,0
11,194,1,21,0,20,83,0,0,0
16,222,1,26,0,1,25,0,0,0
12,241,0,26,0,18,6,0,0,0
11,265,0,1,0,7,57,0,0,0
16,60,0,26,0,7,72,1,0,1
10,59,1,26,0,3,54,0,0,0
12,261,1,6,0,2,25,0,0,0
15,119,0,2,0,8,89,0,1,0
16,182,1,21,0,2,38,0,0,1
10,245,1,18,0,9,82,0,0,0
12,272,0,21,8,16,75,0,0,1
16,125,0,26,9,21,78,0,0,0
10,156,1,19,0,9,44,0,0,0
14,171,0,19,0,4,71,0,1,1
10,287,0,2,5,13,61,0,0,0
10,5,0,19,8,9,29,0,0,1
12,261,1,10,8,5,68,0,0,1
12,239,1,6,0,5,66,0,0,1
12,137,1,26,9,20,86,0,0,0
14,129,1,10,2,3,29,0,1,1
11,296,1,26,9,10,29,0,0,1
16,107,0,17,9,24,95,0,0,0
16,262,0,13,2,15,92,0,0,0
15,220,1,1,0,1,36,0,1,1
10,291,0,13,8,5,76,0,0,0
13,265,0,1,1,7,72,0,0,1
9,58,1,6,0,4,0,0,0,0
12,98,0,7,4,21,71,0,0,1
15,161,0,10,8,3,91,0,1,0
12,201,1,1,5,8,33,0,0,1
11,154,1,15,0,11,81,0,0,0
10,301,0,6,0,5,48,0,0,0
14,103,1,1,0,14,34,0,1,1
10,118,0,21,0,1,22,0,0,0
12,291,1,13,8,14,68,0,0,1
15,183,0,26,9,20,81,0,1,0
13,10,1,17,2,10,32,0,0,1
12,89,1,18,0,1,65,0,0,1
12,171,0,21,8,4,36,0,0,1
12,159,1,26,0,10,72,0,0,1
12,120,0,13,8,12,70,0,0,1
13,37,1,26,9,7,62,0,0,0
15,198,1,22,0,2,61,0,1,0
16,46,0,24,5,13,33,0,0,1
11,183,0,26,6,6,80,0,0,0
12,25,0,1,4,9,66,0,0,1
10,283,0,26,2,12,63,0,0,0
13,192,1,19,0,10,60,0,0,0
16,122,0,1,0,5,53,0,0,0
11,218,0,18,0,2,87,0,0,0
10,260,0,26,0,14,79,0,0,0
12,291,0,13,8,5,23,0,0,0
10,246,0,15,0,8,75,0,0,1
13,64,1,13,8,9,57,0,0,0
12,54,0,21,8,1,80,0,0,0
13,246,1,15,0,6,56,0,0,0
13,301,1,6,0,3,54,0,0,0
13,218,0,15,4,2,78,0,0,0
16,224,1,1,0,3,60,0,0,0
15,271,1,21,0,3,29,0,1,1
10,181,0,26,8,11,46,0,0,0
11,209,1,13,8,10,3,0,0,0
15,291,1,13,2,20,76,0,1,0
11,160,1,2,5,12,72,0,0,1
13,157,0,19,0,13,53,0,0,0
11,258,0,19,0,9,2,0,0,0
16,103,0,1,0,2,48,0,0,0
16,125,0,26,9,21,33,0,0,1
13,293,1,21,2,11,60,0,0,0
13,261,0,21,0,2,37,1,0,1
14,119,0,2,0,8,89,0,1,0
10,107,0,11,3,1,29,0,0,1
11,274,0,11,6,4,15,0,0,0
16,218,0,13,8,2,67,0,0,1
9,11,0,13,8,7,3,0,0,0
13,128,0,21,0,13,79,0,0,0
13,149,1,24,0,5,27,0,0,0
15,201,1,1,0,2,26,0,1,0
12,85,0,10,8,5,67,0,0,1
10,175,1,13,8,4,57,0,0,0
13,197,1,13,8,10,21,0,0,0
10,49,1,13,8,3,73,0,0,1
12,74,1,1,0,16,39,0,0,1
